rn,state,county,tract,seq,eid,rev,nodea,nodeb
993,42,29,305000,2,184361,False,124767,126172
994,42,29,305101,1,175619,False,126058,120216
994,42,29,305101,2,184201,False,126059,126058
994,42,29,305101,3,184200,False,125776,126059
994,42,29,305101,4,183786,False,125778,125776
994,42,29,305101,5,183785,False,124772,125778
994,42,29,305101,6,182288,False,125787,124772
994,42,29,305101,7,183802,False,125788,125787
994,42,29,305101,8,183801,False,120216,125788
995,42,29,305102,1,175096,False,125778,119839
995,42,29,305102,2,183786,True,125776,125778
995,42,29,305102,3,183783,False,125775,125776
995,42,29,305102,4,183787,True,125777,125775
995,42,29,305102,5,183784,False,124795,125777
995,42,29,305102,6,182320,False,119839,124795
996,42,29,305300,1,175786,False,124769,120335
996,42,29,305300,1,177645,False,124773,121625
996,42,29,305300,2,182282,True,124768,124769
996,42,29,305300,2,184323,True,126145,124773
996,42,29,305300,3,183803,True,125789,126145
996,42,29,305300,3,182280,False,120335,124768
996,42,29,305300,4,183800,True,125787,125789
996,42,29,305300,5,182288,True,124772,125787
996,42,29,305300,6,182285,False,124771,124772
996,42,29,305300,7,182286,True,124770,124771
996,42,29,305300,8,182283,False,121625,124770
997,42,29,305400,1,182287,False,121623,124773
997,42,29,305400,2,183804,False,125789,121623
997,42,29,305400,3,183803,False,126145,125789
997,42,29,305400,4,184323,False,124773,126145
998,42,29,305500,1,177643,False,122658,121623
998,42,29,305500,2,179150,False,122659,122658
998,42,29,305500,3,179149,False,124768,122659
998,42,29,305500,4,182282,False,124769,124768
998,42,29,305500,5,182281,False,125788,124769
998,42,29,305500,6,183802,True,125787,125788
998,42,29,305500,7,183800,False,125789,125787
998,42,29,305500,8,183804,True,121623,125789
999,42,29,305600,1,177643,True,121623,122658
999,42,29,305600,2,182287,True,124773,121623
999,42,29,305600,3,177645,True,121625,124773
999,42,29,305600,4,177644,False,121624,121625
999,42,29,305600,5,179148,True,122658,121624
1000,42,29,305700,1,175827,False,122659,120365
1000,42,29,305700,2,179150,True,122658,122659
1000,42,29,305700,3,179148,False,121624,122658
1000,42,29,305700,4,177642,False,120365,121624
1001,42,29,306000,1,174729,False,120334,119557
1001,42,29,306000,2,175787,False,120366,120334
1001,42,29,306000,3,175830,False,120364,120366
1001,42,29,306000,4,175828,False,124770,120364
1001,42,29,306000,5,182286,False,124771,124770
1001,42,29,306000,6,182284,False,124775,124771
1001,42,29,306000,7,182291,True,124774,124775
1001,42,29,306000,8,182289,False,122663,124774
1001,42,29,306000,9,179155,False,119557,122663
1002,42,29,306300,1,176754,False,122219,121014
1002,42,29,306300,2,178508,False,121014,122219
1003,42,29,306501,1,43110,False,124249,29406
1003,42,29,306501,2,181518,False,124250,124249
1003,42,29,306501,3,181517,False,121011,124250
1003,42,29,306501,4,176751,False,124072,121011
1003,42,29,306501,5,181252,False,124073,124072
1003,42,29,306501,6,181251,False,123285,124073
1003,42,29,306501,7,180079,False,29658,123285
1003,42,29,306501,8,43479,False,29659,29658
1003,42,29,306501,9,43478,False,29406,29659
1004,42,29,306503,1,176752,False,121037,121013
1004,42,29,306503,2,176790,True,121039,121037
1004,42,29,306503,3,176789,False,121038,121039
1004,42,29,306503,4,176788,True,121036,121038
1004,42,29,306503,5,176785,False,121013,121036
1005,42,29,306504,1,174223,True,119153,121013
1005,42,29,306504,2,176750,True,121011,119153
1005,42,29,306504,3,181517,True,124250,121011
1005,42,29,306504,4,176786,True,121037,124250
1005,42,29,306504,5,176752,True,121013,121037
1006,42,29,306600,1,43484,False,123285,29662
1006,42,29,306600,2,181251,True,124073,123285
1006,42,29,306600,3,180080,True,123284,124073
1006,42,29,306600,4,180078,True,123283,123284
1006,42,29,306600,5,180077,False,29683,123283
1006,42,29,306600,6,43515,False,29662,29683
1007,42,29,306700,1,98069,False,123283,66985
1007,42,29,306700,2,180078,False,123284,123283
1007,42,29,306700,3,180080,False,124073,123284
1007,42,29,306700,4,181252,True,124072,124073
1007,42,29,306700,5,181250,False,122220,124072
1007,42,29,306700,6,178510,False,124074,122220
1007,42,29,306700,7,181254,True,124071,124074
1007,42,29,306700,8,181249,False,66985,124071
1008,42,29,306800,1,94093,False,124071,64306
1008,42,29,306800,2,181254,False,124074,124071
1008,42,29,306800,3,181253,False,124776,124074
1008,42,29,306800,4,182294,True,124777,124776
1008,42,29,306800,5,182293,False,121750,124777
1008,42,29,306800,6,177822,False,64306,121750
1009,42,29,306900,1,178206,False,122222,122012
1009,42,29,306900,2,178512,True,122221,122222
1009,42,29,306900,3,182292,True,124776,122221
1009,42,29,306900,4,181253,True,124074,124776
1009,42,29,306900,5,178510,True,122220,124074
1009,42,29,306900,6,178509,False,122012,122220
1010,42,29,307000,1,178204,True,122010,124786
1010,42,29,307000,2,178511,True,122222,122010
1010,42,29,307000,3,178206,True,122012,122222
1010,42,29,307000,4,178205,False,122011,122012
1010,42,29,307000,5,181291,True,124100,122011
1010,42,29,307000,6,182305,True,124786,124100
1011,42,29,307100,1,176753,False,122660,121012
1011,42,29,307100,2,179156,False,122664,122660
1011,42,29,307100,3,179157,False,124101,122664
1011,42,29,307100,4,182295,True,124778,124101
1011,42,29,307100,5,181294,True,124102,124778
1011,42,29,307100,6,182990,True,125249,124102
1011,42,29,307100,7,181293,True,124100,125249
1011,42,29,307100,8,181291,False,122011,124100
1011,42,29,307100,9,178203,False,121012,122011
1012,42,29,307200,1,180802,False,124779,123773
1012,42,29,307200,2,182317,True,124793,124779
1012,42,29,307200,3,182297,True,124778,124793
1012,42,29,307200,4,182295,False,124101,124778
1012,42,29,307200,5,181292,False,124774,124101
1012,42,29,307200,6,182291,False,124775,124774
1012,42,29,307200,7,182290,False,123773,124775
1013,42,29,307300,1,175096,True,119839,125778
1013,42,29,307300,2,180799,True,123772,119839
1013,42,29,307300,3,180801,True,123773,123772
1013,42,29,307300,4,182290,True,124775,123773
1013,42,29,307300,5,182284,True,124771,124775
1013,42,29,307300,6,182285,True,124772,124771
1013,42,29,307300,7,183785,True,125778,124772
1014,42,29,307400,1,180800,True,123771,123772
1014,42,29,307400,2,182296,True,124779,123771
1014,42,29,307400,3,180802,True,123773,124779
1014,42,29,307400,4,180801,False,123772,123773
1015,42,29,307700,1,181294,False,124778,124102
1015,42,29,307700,2,182297,False,124793,124778
1015,42,29,307700,3,182318,False,125202,124793
1015,42,29,307700,4,182924,False,126057,125202
1015,42,29,307700,5,184198,False,125250,126057
1015,42,29,307700,6,182992,False,125249,125250
1015,42,29,307700,7,182990,False,124102,125249
1016,42,29,307800,1,181293,False,125249,124100
1016,42,29,307800,2,182992,True,125250,125249
1016,42,29,307800,3,182991,False,125248,125250
1016,42,29,307800,4,182989,True,125247,125248
1016,42,29,307800,5,182987,True,125246,125247
1016,42,29,307800,6,182986,False,124786,125246
1016,42,29,307800,7,182305,False,124100,124786
1017,42,29,307900,1,177823,False,124785,121749
1017,42,29,307900,2,184477,True,126254,124785
1017,42,29,307900,3,183678,True,125705,126254
1017,42,29,307900,4,182307,True,122222,125705
1017,42,29,307900,5,178511,False,122010,122222
1017,42,29,307900,6,178204,False,124786,122010
1017,42,29,307900,7,182986,True,125246,124786
1017,42,29,307900,8,182306,True,124784,125246
1017,42,29,307900,9,182303,True,124783,124784
1017,42,29,307900,10,182302,False,121749,124783
1018,42,29,308000,1,182304,False,125706,124785
1018,42,29,308000,2,183680,False,125705,125706
1018,42,29,308000,3,183678,False,126254,125705
1018,42,29,308000,4,184477,False,124785,126254
1019,42,29,308101,1,178512,False,122222,122221
1019,42,29,308101,2,182307,False,125705,122222
1019,42,29,308101,3,183680,True,125706,125705
1019,42,29,308101,4,183679,False,124777,125706
1019,42,29,308101,5,182294,False,124776,124777
1019,42,29,308101,6,182292,False,122221,124776
1020,42,29,308102,1,177823,True,121749,124785
1020,42,29,308102,2,177825,True,121751,121749
1020,42,29,308102,3,177824,False,121750,121751
1020,42,29,308102,4,182293,True,124777,121750
1020,42,29,308102,5,183679,True,125706,124777
1020,42,29,308102,6,182304,True,124785,125706
1021,42,29,308200,1,95802,False,66734,65470
1021,42,29,308200,2,97706,False,121751,66734
1021,42,29,308200,3,177825,False,121749,121751
1021,42,29,308200,4,182302,True,124783,121749
1021,42,29,308200,5,183107,True,125326,124783
1021,42,29,308200,6,178014,True,121880,125326
1021,42,29,308200,7,178013,True,121879,121880
1021,42,29,308200,8,178012,False,65470,121879
1022,42,29,310400,1,178507,False,122250,122218
1022,42,29,310400,2,178553,False,122251,122250
1022,42,29,310400,3,178552,False,123740,122251
1022,42,29,310400,4,180754,False,122218,123740
1023,42,29,311000,1,183664,False,125732,125695
1023,42,29,311000,2,183717,False,125728,125732
1023,42,29,311000,3,183712,False,125729,125728
1023,42,29,311000,4,183711,False,119697,125729
1023,42,29,311000,5,184139,False,126018,119697
1023,42,29,311000,6,184138,False,125696,126018
1023,42,29,311000,7,183667,False,125701,125696
1023,42,29,311000,8,183672,False,126147,125701
1023,42,29,311000,9,184326,False,125698,126147
1023,42,29,311000,10,183668,False,125695,125698
1024,42,29,311100,1,180140,False,123327,123323
1024,42,29,311100,2,180141,False,123910,123327
1024,42,29,311100,3,181009,False,123911,123910
1024,42,29,311100,4,181008,False,123544,123911
1024,42,29,311100,5,180462,False,125056,123544
1024,42,29,311100,6,182707,False,125055,125056
1024,42,29,311100,7,182705,False,123323,125055
1025,42,29,311200,1,175122,False,122661,119859
1025,42,29,311200,2,180463,True,123545,122661
1025,42,29,311200,3,179154,True,122662,123545
1025,42,29,311200,4,179153,False,122663,122662
1025,42,29,311200,5,182289,True,124774,122663
1025,42,29,311200,6,181292,True,124101,124774
1025,42,29,311200,7,179157,True,122664,124101
1025,42,29,311200,8,179156,True,122660,122664
1025,42,29,311200,9,179151,False,121036,122660
1025,42,29,311200,10,176788,False,121038,121036
1025,42,29,311200,11,176787,False,119858,121038
1025,42,29,311200,12,175123,False,119859,119858
1026,42,29,311300,1,179152,False,123544,122661
1026,42,29,311300,2,181008,True,123911,123544
1026,42,29,311300,3,181011,True,123913,123911
1026,42,29,311300,4,182708,True,125057,123913
1026,42,29,311300,5,181806,True,124442,125057
1026,42,29,311300,6,180464,True,123545,124442
1026,42,29,311300,7,180463,False,122661,123545
1027,42,29,311401,1,175782,False,120335,120332
1027,42,29,311401,2,182280,True,124768,120335
1027,42,29,311401,3,179149,True,122659,124768
1027,42,29,311401,4,175827,True,120365,122659
1027,42,29,311401,5,175829,True,120366,120365
1027,42,29,311401,6,175787,True,120334,120366
1027,42,29,311401,7,175785,False,120333,120334
1027,42,29,311401,8,181335,True,124129,120333
1027,42,29,311401,9,175784,True,120332,124129
1028,42,29,311403,1,175619,True,120216,126058
1028,42,29,311403,2,183801,True,125788,120216
1028,42,29,311403,3,182281,True,124769,125788
1028,42,29,311403,4,175786,True,120335,124769
1028,42,29,311403,5,175782,True,120332,120335
1028,42,29,311403,6,182713,True,125061,120332
1028,42,29,311403,7,184199,True,126058,125061
1029,42,29,311404,1,179592,False,124764,120436
1029,42,29,311404,2,182276,False,126059,124764
1029,42,29,311404,3,184201,True,126058,126059
1029,42,29,311404,4,184199,False,125061,126058
1029,42,29,311404,5,182716,False,125060,125061
1029,42,29,311404,6,182712,False,120436,125060
1030,42,29,311500,1,175926,False,122958,120436
1030,42,29,311500,2,183675,True,125703,122958
1030,42,29,311500,3,181663,True,124344,125703
1030,42,29,311500,4,179597,True,122960,124344
1030,42,29,311500,5,179596,False,122959,122960
1030,42,29,311500,6,179595,True,122957,122959
1030,42,29,311500,7,182275,True,124764,122957
1030,42,29,311500,8,179592,True,120436,124764
1031,42,29,311600,1,175828,True,120364,124770
1031,42,29,311600,2,175830,True,120366,120364
1031,42,29,311600,3,175829,False,120365,120366
1031,42,29,311600,4,177642,True,121624,120365
1031,42,29,311600,5,177644,True,121625,121624
1031,42,29,311600,6,182283,True,124770,121625
1032,42,29,311700,1,174223,False,121013,119153
1032,42,29,311700,2,176785,True,121036,121013
1032,42,29,311700,3,179151,True,122660,121036
1032,42,29,311700,4,176753,True,121012,122660
1032,42,29,311700,5,178203,True,122011,121012
1032,42,29,311700,6,178205,True,122012,122011
1032,42,29,311700,7,178509,True,122220,122012
1032,42,29,311700,8,181250,True,124072,122220
1032,42,29,311700,9,176751,True,121011,124072
1032,42,29,311700,10,176750,False,119153,121011
1032,42,29,311700,11,176754,True,121014,122219
1032,42,29,311700,12,178508,True,122219,121014
1033,42,29,311800,1,180799,False,119839,123772
1033,42,29,311800,2,182320,True,124795,119839
1033,42,29,311800,3,182319,False,124796,124795
1033,42,29,311800,4,182322,True,124794,124796
1033,42,29,311800,5,182923,True,125202,124794
1033,42,29,311800,6,182318,True,124793,125202
1033,42,29,311800,7,182317,False,124779,124793
1033,42,29,311800,8,182296,False,123771,124779
1033,42,29,311800,9,180800,False,123772,123771
1034,42,31,160101,1,182359,False,125022,124822
1034,42,31,160101,2,182657,False,125109,125022
1034,42,31,160101,3,182790,True,125110,125109
1034,42,31,160101,4,182789,False,125010,125110
1034,42,31,160101,5,182638,False,124822,125010
1035,42,31,160102,1,180016,False,124810,123241
1035,42,31,160102,2,182655,True,125022,124810
1035,42,31,160102,3,182359,True,124822,125022
1035,42,31,160102,4,182350,True,124814,124822
1035,42,31,160102,5,182346,False,123953,124814
1035,42,31,160102,6,181072,False,124815,123953
1035,42,31,160102,7,182358,True,124821,124815
1035,42,31,160102,8,182348,True,124813,124821
1035,42,31,160102,9,182362,True,124824,124813
1035,42,31,160102,10,182345,True,124812,124824
1035,42,31,160102,11,182344,False,124811,124812
1035,42,31,160102,12,182349,True,124809,124811
1035,42,31,160102,13,182341,False,123241,124809
1036,42,31,160200,1,182347,False,124814,124815
1036,42,31,160200,2,182350,False,124822,124814
1036,42,31,160200,3,182638,True,125010,124822
1036,42,31,160200,4,182640,True,125011,125010
1036,42,31,160200,5,182361,True,124823,125011
1036,42,31,160200,6,182360,True,124821,124823
1036,42,31,160200,7,182358,False,124815,124821
1037,42,31,160300,1,182348,False,124821,124813
1037,42,31,160300,2,182360,False,124823,124821
1037,42,31,160300,3,182364,True,124825,124823
1037,42,31,160300,4,182363,False,124827,124825
1037,42,31,160300,5,182367,True,124826,124827
1037,42,31,160300,6,183383,True,125507,124826
1037,42,31,160300,7,182372,True,124831,125507
1037,42,31,160300,8,182369,True,124829,124831
1037,42,31,160300,9,182365,True,124824,124829
1037,42,31,160300,10,182362,False,124813,124824
1038,42,31,160400,1,182372,False,125507,124831
1038,42,31,160400,2,183384,False,126160,125507
1038,42,31,160400,3,184345,False,125506,126160
1038,42,31,160400,4,183382,False,124831,125506
1039,42,31,160500,1,178112,False,124828,121948
1039,42,31,160500,2,182376,True,124834,124828
1039,42,31,160500,3,184453,True,126237,124834
1039,42,31,160500,4,182370,True,124829,126237
1039,42,31,160500,5,182369,False,124831,124829
1039,42,31,160500,6,183382,True,125506,124831
1039,42,31,160500,7,182374,True,124832,125506
1039,42,31,160500,8,182373,True,124830,124832
1039,42,31,160500,9,182371,False,121948,124830
1040,42,31,160600,1,181072,True,123953,124815
1040,42,31,160600,2,182346,True,124814,123953
1040,42,31,160600,3,182347,True,124815,124814
1041,42,31,160700,1,182025,False,124833,124591
1041,42,31,160700,2,182377,True,124834,124833
1041,42,31,160700,3,182376,False,124828,124834
1041,42,31,160700,4,182368,False,124591,124828
